"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
114,669424,"Lambert, Jimmy",449,25.4,0.4,0.28,0.6,0.68,0.465,0.32,0.292,10,25,88.6,25,2520,86,85.44,14,46,68,-0.5999999999999943,5.85,111,150,114,148,293,320,296
113,680704,"Sandlin, Nick",557,20.3,0.176,0.029,0.222,0.206,0.182,0.292,0.259,6,34,87.6,4.1,2170,92.4,90.35,6,52,61,-2,6.62,111,148,118,146,296,312,289
113,518617,"Diekman, Jake",553,20.4,0.296,0.185,0.333,0.481,0.388,0.378,0.29,8,27,81.8,2.8,2124,94.8,94.89,5,45,68,0.10000000000000853,6.46,105,148,112,148,292,324,301
113,608678,"Leone, Dominic",404,28,0.174,0.261,0.154,0.435,0.288,0.347,0.237,4,23,92.3,27.1,2532,84.4,85.08,30,63,50,0.6999999999999886,6.59,114,148,120,150,293,323,294
113,669211,"Akin, Keegan",452,25,0.344,0.219,0.37,0.563,0.384,0.365,0.32,11,32,90.5,10.9,2175,86.1,85.31,19,61,52,-0.7999999999999972,5.79,108,145,112,144,296,323,295
112,542947,"Bleier, Richard",304,36.8,0.273,0.091,0.333,0.364,0.298,0.306,0.259,6,22,86.6,11.2,1979,85.7,86.48,11,63,49,0.7999999999999972,6.8,101,150,116,146,288,324,290
112,663460,"Bubic, Kris",264,42.4,0.476,0.143,0.526,0.619,0.494,0.405,0.349,10,21,90.6,4.5,2176,91.7,92.98,13,57,55,1.2999999999999972,6.89,101,152,116,145,305,330,306
112,666142,"Ragans, Cole",496,22.6,0.143,0,0.167,0.143,0.159,0.226,0.196,4,28,81.9,23.3,2002,86.4,85.33,17,64,48,-1.1000000000000085,6.24,110,152,119,146,303,328,297
112,669387,"Mlodzinski, Carmen",188,59.6,0.214,0.214,0.211,0.429,0.336,0.396,0.281,6,28,92.9,7.2,2217,95.7,96.25,12,54,58,0.5,6.58,106,150,116,149,303,321,298
111,641816,"Mahle, Tyler",421,26.4,0.219,0.094,0.286,0.313,0.243,0.173,0.15,7,32,86,1.9,2411,83.8,84.35,13,51,60,0.5,6.73,110,151,127,148,303,330,288
111,642048,"Saucedo, Tayler",415,26.7,0.207,0.034,0.286,0.241,0.196,0.197,0.209,6,29,81.4,-9.5,2183,85.6,86.29,24,61,50,0.7000000000000028,6.84,104,149,121,143,297,322,288
111,669160,"May, Dustin",735,15.1,0.161,0.065,0.2,0.226,0.198,0.275,0.221,5,31,86.2,4.4,2487,93.1,88.6,9,64,47,-4.5,6.61,111,149,119,152,291,319,302
110,592773,"Stanek, Ryne",584,18.8,0.227,0.182,0.364,0.409,0.348,0.367,0.248,5,22,95.6,8.9,1096,89.4,88.98,26,53,57,-0.4000000000000057,6.05,110,145,115,146,289,320,294
110,621074,"Rucker, Michael",653,16.8,0.143,0,0.286,0.143,0.164,0.191,0.136,4,28,87.7,14.4,2564,85.8,85.98,25,44,66,0.20000000000000284,6.34,110,151,118,150,303,321,289
110,547179,"Lorenzen, Michael",1415,7.8,0.281,0.313,0.286,0.594,0.376,0.354,0.25,9,32,86.9,27,2593,83,82.39,13,54,56,-0.5999999999999943,5.89,108,150,119,144,305,324,288
110,643256,"Cimber, Adam",372,29.6,0.185,0.037,0.185,0.222,0.197,0.285,0.266,5,27,86.8,-7.1,2082,85.1,84.84,5,53,57,-0.29999999999999716,6.6,104,149,124,143,302,322,280
110,660271,"Ohtani, Shohei",1714,6.4,0.182,0.03,0.316,0.212,0.203,0.189,0.167,6,33,81.2,-4.9,1324,88.8,89.64,19,45,65,0.7999999999999972,6.9,115,148,122,149,298,328,301
110,681402,"Varland, Gus",198,55.6,0.292,0.208,0.333,0.5,0.417,0.475,0.331,7,24,94.3,12,2292,95.5,95.3,10,43,67,-0.20000000000000284,6.31,109,150,117,148,297,325,300
110,664776,"Cousins, Jake",202,54.5,0.25,0.188,0.273,0.438,0.373,0.445,0.305,4,16,88.4,2.5,2635,81.8,82.67,16,37,73,0.9000000000000057,6.97,111,150,120,147,298,324,295
110,642048,"Saucedo, Tayler",415,26.5,0.238,0.143,0.267,0.381,0.303,0.384,0.296,5,21,81,2.7,2354,82.7,83.56,20,46,64,0.8999999999999915,6.84,114,147,120,147,290,321,297
110,680570,"Rodriguez, Grayson",980,11.2,0.333,0.556,0.214,0.889,0.531,0.49,0.355,6,18,94.6,7.1,2228,90,91.42,6,42,68,1.4000000000000057,7.05,105,149,118,146,306,329,298
110,572403,"VerHagen, Drew",654,16.8,0.35,0.35,0.353,0.7,0.491,0.443,0.319,7,20,92.7,20.3,2301,93.5,89.6,8,52,58,-3.9000000000000057,6.5,112,148,118,145,303,317,298
110,681806,"Wantz, Andrew",386,28.5,0.074,0,0.095,0.074,0.125,0.273,0.189,2,27,81.2,24.9,2506,83.6,83.34,16,60,50,-0.29999999999999716,6.21,110,149,116,147,302,326,298
109,686973,"Varland, Louie",918,11.9,0.269,0.269,0.294,0.538,0.366,0.37,0.269,7,26,86.2,8.1,1546,85.5,86.68,14,47,62,1.2000000000000028,7,112,147,120,150,298,331,293
109,570666,"Cessa, Luis",463,23.5,0.355,0.226,0.333,0.581,0.441,0.426,0.331,11,31,93.8,24.5,2219,91.9,90.92,3,57,52,-1,5.67,113,146,119,149,292,319,293
109,641927,"Ober, Bailey",1258,8.7,0.12,0.04,0.143,0.16,0.143,0.235,0.21,3,25,90.5,17.2,2191,77.8,79.35,6,40,69,1.5,7.26,119,147,124,153,298,327,293
109,666154,"Kauffmann, Karl",321,34,0.375,0.125,0.364,0.5,0.443,0.476,0.383,9,24,93.6,7.5,2156,90.3,90.99,4,40,69,0.7000000000000028,6.66,110,147,119,147,306,331,299
109,656814,"Ortiz, Luis F.",231,47.2,0.294,0.235,0.4,0.529,0.401,0.262,0.183,5,17,80.8,9.2,2691,81.6,80.98,16,53,56,-0.5999999999999943,5.92,114,146,118,147,292,326,294
109,663687,"Harris, Hogan",820,13.3,0.316,0.263,0.313,0.579,0.376,0.33,0.258,6,19,82.8,21.3,2443,76.9,76.5,7,40,69,-0.4000000000000057,6.18,112,148,113,149,298,322,294
109,666200,"Luzardo, Jesús",1878,5.8,0.278,0.194,0.276,0.472,0.319,0.372,0.328,10,36,86.8,5,2197,96.6,95.3,4,55,54,-1.2999999999999972,5.73,109,151,115,150,301,316,293
108,665048,"Harris, Hobie",330,32.7,0.217,0.391,0.158,0.609,0.431,0.525,0.29,5,23,90.5,23.9,2130,94.1,93.85,8,45,63,-0.19999999999998863,6.18,116,146,117,148,302,327,308
108,472610,"García, Luis",566,19.1,0.308,0.115,0.35,0.423,0.33,0.385,0.346,8,26,84.1,0.1,2226,96.9,97.59,11,59,49,0.6999999999999886,6.66,117,147,114,149,290,319,291
108,595928,"Curtiss, John",252,42.9,0.273,0.091,0.333,0.364,0.31,0.248,0.189,6,22,90.1,11.1,2608,86.5,86.72,15,46,62,0.20000000000000284,6.36,113,150,117,150,301,325,293
108,641835,"Mayza, Tim",460,23.5,0.25,0.094,0.364,0.344,0.255,0.328,0.295,8,32,90.1,8.5,2294,86.1,85.52,14,51,57,-0.5999999999999943,6.51,110,150,127,147,294,319,280
108,592789,"Syndergaard, Noah",884,12.2,0.308,0.346,0.35,0.654,0.404,0.238,0.164,8,26,84.2,14.5,2218,77.6,78.03,9,45,63,0.4000000000000057,6.6,116,150,116,151,296,320,295
108,623465,"Phillips, Evan",562,19.2,0.133,0,0.286,0.133,0.264,0.339,0.2,2,15,86.6,10.3,2360,96.4,96.65,13,40,68,0.29999999999999716,6.53,112,151,118,151,300,320,294
108,663947,"Holton, Tyler",745,14.5,0.091,0.045,0.154,0.136,0.123,0.132,0.102,2,22,72.7,20.3,2539,82.3,82.87,18,39,69,0.6000000000000085,6.67,119,145,116,148,287,324,306
108,643256,"Cimber, Adam",372,29,0.318,0.409,0.235,0.727,0.452,0.383,0.291,7,22,87.6,19,2511,74.8,74.61,6,39,69,-0.20000000000000284,6.53,111,148,121,148,294,323,288
107,656061,"Abreu, Albert",698,15.3,0.28,0.28,0.227,0.56,0.378,0.392,0.287,7,25,86.9,19,2003,88.4,88.91,12,48,59,0.5,6.72,115,148,115,153,294,329,293
107,694813,"Stone, Gavin",263,40.7,0.571,0.143,0.6,0.714,0.584,0.368,0.302,12,21,86,11.8,2147,93.8,94.33,11,47,60,0.5,6.61,110,150,116,150,303,321,297
107,681806,"Wantz, Andrew",386,27.7,0.28,0.32,0.333,0.6,0.399,0.399,0.294,7,25,87.7,3.8,2606,89.6,89.8,16,52,55,0.20000000000000284,6.28,110,149,114,149,298,326,298
107,615698,"Quantrill, Cal",1166,9.2,0.233,0.2,0.25,0.433,0.281,0.249,0.217,7,30,89.8,14.6,2417,82.2,82.42,8,53,54,0.20000000000000284,6.31,114,149,119,148,299,314,290
107,592229,"Covey, Dylan",362,29.6,0.44,0.36,0.429,0.8,0.53,0.401,0.303,11,25,86,21.2,2239,91.5,91.29,5,56,51,-0.20000000000000284,5.91,113,144,114,151,285,317,299
107,667755,"Soriano, José",262,40.8,0.148,0.111,0.273,0.259,0.271,0.301,0.178,4,27,89.3,6,2133,86.6,86.97,19,39,68,0.4000000000000057,6.6,110,149,116,149,301,329,301
107,661527,"Martinez, Seth",678,15.8,0.227,0.136,0.286,0.364,0.321,0.306,0.204,5,22,90.6,6.5,1653,86.3,87.58,17,46,61,1.2999999999999972,7.16,109,145,112,147,288,319,289
107,681857,"Olson, Reese",647,16.5,0.3,0.067,0.321,0.367,0.302,0.378,0.341,9,30,91.1,1.4,2163,95.1,94.71,4,56,51,-0.3999999999999915,6.04,109,148,116,143,306,326,287
107,676710,"Crawford, Kutter",1060,10.1,0.182,0.152,0.2,0.333,0.231,0.265,0.214,6,33,85.8,13.9,1042,82.6,82.24,12,50,57,-0.3999999999999915,6.17,113,148,118,152,290,327,290
107,664942,"Naile, James",201,53.2,0.579,0.158,0.611,0.737,0.596,0.469,0.413,11,19,96.2,4.7,1615,91.5,91.78,8,50,57,0.29999999999999716,6.51,112,150,127,148,302,315,296
106,664353,"Urquidy, José",508,20.9,0.318,0.182,0.429,0.5,0.376,0.289,0.208,7,22,86.8,17.9,2075,86.5,85.77,25,68,38,-0.7000000000000028,6.03,111,145,114,146,298,319,296
106,628711,"Urías, Julio",1118,9.5,0.176,0.088,0.278,0.265,0.189,0.154,0.14,6,34,82.9,10,2698,86.7,86.05,19,65,41,-0.6000000000000085,5.65,113,152,121,150,298,316,289
106,641793,"Littell, Zack",328,32.3,0.333,0.208,0.35,0.542,0.385,0.343,0.309,8,24,88.9,2.4,2189,88.1,88.05,11,55,51,-0.09999999999999432,6.28,108,147,117,147,301,329,298
106,676272,"Miller, Bobby",814,13,0.158,0.263,0.2,0.421,0.261,0.245,0.154,3,19,88.5,5,2800,81,81.68,14,40,66,0.7000000000000028,6.82,117,150,119,152,299,319,298
106,607968,"Rucinski, Drew",350,30.3,0.375,0.458,0.333,0.833,0.52,0.537,0.392,9,24,90.5,20,2104,84.2,84.61,18,49,57,0.3999999999999915,6.59,110,146,116,151,295,316,296
106,605513,"Turnbull, Spencer",555,19.1,0.318,0.091,0.35,0.409,0.375,0.358,0.266,7,22,88.9,2.9,2230,93.3,93.47,6,51,55,0.20000000000000284,6.49,105,148,114,143,304,326,291
106,663776,"Sandoval, Patrick",1502,7.1,0.35,0,0.389,0.35,0.401,0.413,0.344,7,20,90.2,0.9,1916,92.5,92.15,7,37,69,-0.29999999999999716,6.15,114,148,108,150,292,327,304
105,641745,"Keller, Brad",832,12.6,0.133,0,0.154,0.133,0.186,0.207,0.152,2,15,86.9,-6.5,1677,90.8,90.93,12,43,62,0.10000000000000853,6.18,111,146,114,148,294,331,294
105,656731,"Megill, Tylor",1288,8.2,0.238,0,0.357,0.238,0.233,0.24,0.228,5,21,87.6,24.7,2345,77,78.09,15,36,69,1.0999999999999943,7.28,113,147,116,151,297,323,298
105,656629,"Kopech, Michael",1578,6.7,0.133,0.067,0.182,0.2,0.179,0.211,0.186,2,15,81,-2.9,1779,89.2,90.16,10,27,78,1,6.86,118,148,112,150,294,320,299
105,670329,"Garcia, Rico",184,57.1,0.346,0.577,0.25,0.923,0.528,0.509,0.36,9,26,93.7,27.7,2389,95.4,94.61,4,50,55,-0.8000000000000114,5.89,114,149,120,150,304,328,294
105,642232,"Yarbrough, Ryan",524,20,0.364,0.212,0.333,0.576,0.407,0.391,0.341,12,33,86,12.9,1941,78.8,78.89,12,58,47,0.10000000000000853,6.39,104,152,115,145,308,332,292
105,600921,"Machado, Andrés",292,36,0.382,0.353,0.357,0.735,0.47,0.445,0.366,13,34,84.1,7.4,2113,96.2,97.12,7,55,50,0.8999999999999915,6.82,111,148,115,145,308,329,309
105,640470,"Alzolay, Adbert",576,18.2,0.152,0,0.192,0.152,0.166,0.237,0.215,5,33,81,6.2,2203,95,90.64,7,53,52,-4.400000000000006,6.39,110,151,114,150,302,324,289
105,669467,"Pallante, Andre",578,18.2,0.313,0.25,0.571,0.563,0.387,0.294,0.22,5,16,87.4,9.1,2883,76.5,75.35,14,34,71,-1.2000000000000028,6.51,114,147,115,147,298,314,295
105,605135,"Bassitt, Chris",1843,5.7,0.222,0.056,0.222,0.278,0.217,0.32,0.291,4,18,91.4,29.1,1934,84,84.12,2,47,58,0.09999999999999432,6.4,106,148,118,146,291,326,288
105,666721,"Castillo, Max",245,42.9,0.389,0.222,0.462,0.611,0.466,0.38,0.289,7,18,90,9.7,2197,93.3,93.86,8,48,57,0.6000000000000085,6.77,111,151,121,147,302,330,289
104,670102,"Francis, Bowden",211,49.3,0.296,0.37,0.294,0.667,0.422,0.432,0.28,8,27,95.7,31.1,2490,94.6,95.2,5,50,54,0.6000000000000085,6.7,111,149,124,148,291,328,293
104,672335,"Pérez, Cionel",496,21,0.333,0.083,0.381,0.417,0.378,0.286,0.232,8,24,90,-15.6,2203,96.1,95.6,6,50,54,-0.5,5.97,112,148,118,147,296,324,295
104,676440,"Bibee, Tanner",1301,8,0.25,0.3,0.267,0.55,0.35,0.419,0.333,5,20,92.2,24.6,2716,77.8,77.77,9,39,65,0,6.45,118,147,115,150,297,315,293
104,676534,"Faucher, Calvin",372,28,0.25,0.094,0.304,0.344,0.27,0.304,0.249,8,32,87.5,8,2837,86.9,85.65,18,62,42,-1.3000000000000114,5.62,107,150,124,146,302,327,296
104,622503,"Crismatt, Nabil",228,45.6,0.304,0.304,0.357,0.609,0.431,0.292,0.205,7,23,84.5,-3.1,1625,81.2,82.13,22,52,52,0.8999999999999915,7.05,112,150,116,149,294,326,297
104,614179,"Ruiz, José",739,14.1,0.25,0.2,0.267,0.45,0.317,0.311,0.254,5,20,80.7,5.4,1745,89.6,89.24,14,48,56,-0.3999999999999915,6.02,115,148,114,149,296,320,295
104,663372,"Feltner, Ryan",633,16.4,0.043,0,0.067,0.043,0.091,0.179,0.142,1,23,85,8.4,1587,83.9,84.76,20,51,53,0.8999999999999915,6.57,109,147,122,149,287,323,294
104,606160,"Montero, Rafael",727,14.3,0.375,0.188,0.545,0.563,0.415,0.316,0.305,6,16,89.4,19.9,2313,88.3,88.38,16,45,59,0.10000000000000853,6.37,112,149,115,148,290,321,290
104,676534,"Faucher, Calvin",372,28,0.263,0,0.333,0.263,0.358,0.409,0.305,5,19,88.1,-3.6,2682,90.8,90.02,10,41,63,-0.7999999999999972,5.64,106,149,120,148,297,327,301
104,656232,"Bielak, Brandon",989,10.5,0.2,0,0.273,0.2,0.177,0.201,0.208,3,15,94.1,8.5,2404,79.4,77.69,9,26,78,-1.7000000000000028,5.36,114,149,111,150,290,324,288
104,687396,"Headrick, Brent",262,39.7,0.143,0.107,0.176,0.25,0.179,0.196,0.144,4,28,85.4,32.3,1908,80.4,80.56,22,59,45,0.19999999999998863,6.46,108,148,121,147,297,330,293
103,642770,"Guerra, Javy",326,31.6,0.286,0.048,0.286,0.333,0.365,0.481,0.394,6,21,93.7,3.7,2132,97.3,96.93,2,35,68,-0.3999999999999915,6.17,106,148,118,145,299,327,299
103,519242,"Sale, Chris",955,10.8,0.306,0.139,0.344,0.444,0.321,0.313,0.283,11,36,82.8,1.3,1879,86.6,86.62,21,67,36,0,6.42,105,151,116,148,295,329,287
103,666277,"Soriano, George",308,33.4,0.042,0.042,0.067,0.083,0.145,0.229,0.123,1,24,86.6,14,2741,83.7,84.01,20,46,57,0.29999999999999716,6.51,110,149,119,149,307,321,294
103,686747,"La Sorsa, Joe",196,52.6,0.647,0.118,0.688,0.765,0.638,0.493,0.448,11,17,84.4,2,2037,87.7,88.1,4,40,63,0.3999999999999915,6.65,109,147,115,149,291,321,308
103,570666,"Cessa, Luis",463,22.2,0.346,0.115,0.409,0.462,0.348,0.376,0.357,9,26,90.3,-0.4,1658,86.3,85.37,14,54,49,-0.8999999999999915,5.66,114,146,122,149,292,320,294
103,608566,"Márquez, Germán",302,34.1,0.348,0.348,0.333,0.696,0.449,0.448,0.349,8,23,98.3,13.1,2163,95.7,94.09,6,55,48,-1.6000000000000085,5.39,114,150,118,148,293,325,297
103,571945,"Mikolas, Miles",1937,5.3,0.097,0.129,0.067,0.226,0.163,0.351,0.259,3,31,88.8,16.1,1654,85.2,85.67,4,53,50,0.5,6.61,120,147,112,152,295,316,301
102,677865,"Bruihl, Justin",281,36.3,0.348,0.217,0.35,0.565,0.41,0.42,0.345,8,23,95,18.9,2288,87.1,87.73,14,52,50,0.6000000000000085,6.47,105,151,115,148,304,320,292
102,647336,"Soroka, Michael",390,26.2,0.269,0.154,0.273,0.423,0.338,0.329,0.281,7,26,89.6,1.2,2222,92.6,92.33,4,52,50,-0.29999999999999716,6.08,110,150,117,150,307,324,300
102,656876,"Rasmussen, Drew",674,15.1,0.129,0.032,0.211,0.161,0.126,0.18,0.184,4,31,86.1,7.3,2692,84.5,84.51,13,53,49,0,6.48,105,152,125,147,306,327,294
101,641329,"Baker, Bryan",682,14.8,0.143,0.048,0.3,0.19,0.144,0.098,0.089,3,21,81.5,24.8,1718,79.6,79.92,6,23,78,0.30000000000001137,6.53,110,145,116,146,298,325,299
101,456713,"Bush, Matt",194,52.1,0.333,0.429,0.385,0.762,0.493,0.485,0.352,7,21,92.8,12.9,2421,94.4,94.63,12,46,55,0.19999999999998863,6.52,111,145,112,143,294,325,293
101,643410,"Leiter Jr., Mark",634,15.9,0.091,0,0.111,0.091,0.074,0.274,0.291,1,11,90.6,6.7,2180,88.4,85.6,8,30,71,-2.8000000000000114,6.62,110,147,109,150,296,324,295
101,607968,"Rucinski, Drew",350,28.9,0.294,0.176,0.25,0.471,0.435,0.372,0.235,5,17,88,27.9,2069,89,89.76,5,33,68,0.7999999999999972,6.7,112,147,113,152,291,316,296
101,592866,"Williams, Trevor",1621,6.2,0.292,0.417,0.222,0.708,0.438,0.32,0.228,7,24,85.6,20,2208,76.9,77.78,8,46,55,0.8999999999999915,6.76,125,149,116,150,305,329,310
101,656970,"Smeltzer, Devin",258,39.1,0.28,0.24,0.3,0.52,0.39,0.455,0.346,7,25,91.5,23.8,2237,89,87.87,6,47,54,-1.0999999999999943,5.74,113,149,119,150,303,322,291
100,607074,"Rodón, Carlos",157,63.7,0.207,0.207,0.167,0.414,0.302,0.413,0.303,6,29,95.3,22.1,2332,95.6,95.82,8,51,49,0.20000000000000284,6.18,110,152,122,151,306,337,291
100,605200,"Davies, Zach",945,10.6,0.2,0,0.211,0.2,0.214,0.273,0.247,4,20,86.5,19.2,2258,87.8,87.58,8,44,56,-0.20000000000000284,6.03,111,149,115,148,295,316,293
100,670036,"Festa, Matt",195,51.3,0.3,0.5,0.4,0.8,0.568,0.64,0.372,3,10,99.1,20.2,2352,91.8,92.13,17,45,55,0.29999999999999716,6.42,109,146,114,146,288,317,293
100,680686,"Gray, Josiah",1836,5.4,0.143,0,0.235,0.143,0.183,0.227,0.179,4,28,83,10.2,2513,82,80.82,20,44,56,-1.2000000000000028,5.59,114,149,119,146,306,334,306
99,664076,"Cleavinger, Garrett",211,46.9,0.136,0.136,0.167,0.273,0.196,0.266,0.181,3,22,86.2,9.4,2782,81.3,81.02,12,39,60,-0.29999999999999716,6.18,103,148,120,145,297,325,294
99,676714,"Hughes, Brandon",239,41.4,0.261,0.348,0.267,0.609,0.421,0.445,0.281,6,23,90.3,21.8,2302,93.3,93.53,4,37,62,0.20000000000000284,6.54,106,150,114,149,299,324,291
99,605182,"Clevinger, Mike",1078,9.2,0.368,0.263,0.4,0.632,0.453,0.433,0.387,7,19,86.2,9.7,2419,85.3,86.14,13,43,56,0.7999999999999972,6.66,111,151,115,147,296,318,294
99,657140,"Wright, Kyle",365,27.1,0.571,0,0.6,0.571,0.555,0.398,0.286,12,21,92.7,-3.1,2221,93,94.03,4,44,55,1,6.84,110,151,123,148,319,327,299
99,593619,"Tapia, Domingo",318,31.1,0.267,0,0.286,0.267,0.292,0.338,0.304,4,15,81.5,15.2,2156,96.6,96,7,42,57,-0.5999999999999943,6.08,109,152,119,148,303,324,291
99,621112,"Blackburn, Paul",778,12.7,0.105,0.053,0.133,0.158,0.112,0.159,0.16,2,19,84.7,13.4,2520,78.6,78.17,13,53,46,-0.3999999999999915,6.28,114,146,113,149,294,322,296
98,669713,"Wesneski, Hayden",963,10.2,0.368,0.316,0.385,0.684,0.489,0.532,0.382,7,19,88.5,15.9,2441,87.9,86.14,11,56,42,-1.8000000000000114,6.73,111,147,110,151,296,323,297
98,663903,"Singer, Brady",1715,5.7,0.313,0.125,0.333,0.438,0.322,0.357,0.333,5,16,90.5,11.1,1833,87.8,89.04,1,22,76,1.2000000000000028,6.97,115,147,116,150,293,329,298
98,667463,"King, John",266,36.8,0.321,0.143,0.308,0.464,0.326,0.292,0.255,9,28,86.7,4.8,1524,84,83.55,11,54,44,-0.5,6.04,113,150,117,144,303,330,296
98,571901,"Loup, Aaron",441,22.2,0.3,0.3,0.357,0.6,0.404,0.418,0.327,6,20,91.5,13.8,2349,83.4,83,10,48,50,-0.4000000000000057,6.13,108,148,112,146,298,324,298
98,686651,"Stoudt, Levi",208,47.1,0.345,0.103,0.4,0.448,0.375,0.367,0.332,10,29,92.9,4.2,2110,94.2,94.66,6,46,52,0.5,6.62,113,149,121,149,295,320,291
98,642100,"Speier, Gabe",410,23.9,0.208,0.167,0.308,0.375,0.281,0.326,0.238,5,24,99.3,24.6,2242,94.8,94.14,15,59,39,-0.7000000000000028,5.93,110,148,123,146,297,319,294
98,502171,"Cobb, Alex",1558,6.3,0.368,0.105,0.5,0.474,0.364,0.269,0.257,7,19,85,13.3,2631,86.3,85.64,16,47,51,-0.7000000000000028,5.89,107,150,121,146,307,327,292
98,607237,"Garrett, Amir",476,20.6,0.25,0.083,0.429,0.333,0.416,0.389,0.188,3,12,92.9,2.5,2238,95.1,95.32,5,37,61,0.20000000000000284,6.44,109,146,117,147,297,326,293
98,592351,"Gray, Jon",1471,6.7,0.167,0.25,0.111,0.417,0.279,0.414,0.318,2,12,96.7,21.9,2520,78.3,78.45,4,22,76,0.10000000000000853,6.58,115,145,108,151,301,333,302
97,686839,"White, Brendan",268,36.2,0.167,0.056,0.3,0.222,0.264,0.286,0.205,3,18,92.7,1.7,2423,95,96.13,15,47,50,1.0999999999999943,6.59,114,146,120,145,301,328,298
97,598286,"Ramirez, Nick",416,23.3,0.29,0.032,0.391,0.323,0.282,0.269,0.258,9,31,83.5,13.7,1566,79,78.25,16,56,41,-0.7999999999999972,5.82,110,150,120,149,298,326,288
97,686654,"Adcock, Ty",170,57.1,0.16,0.24,0.095,0.4,0.232,0.427,0.357,4,25,88.8,9.8,2121,86.3,86.74,12,59,38,0.4000000000000057,6.41,113,147,117,147,289,318,297
97,519242,"Sale, Chris",955,10.2,0.308,0.269,0.316,0.577,0.436,0.353,0.232,8,26,87.1,-4.5,2019,93.3,93.34,8,49,48,0,6.48,106,149,111,150,295,331,288
97,663485,"Sands, Cole",261,37.2,0.25,0.2,0.267,0.45,0.4,0.389,0.2,5,20,93.3,34,2340,93.5,92.67,5,45,52,-0.7999999999999972,5.84,116,147,128,152,296,330,295
97,691587,"Pérez, Eury",881,11,0,0,0,0,0.052,0.101,0.054,0,13,76.5,-16.1,1767,90,91.16,18,35,62,1.2000000000000028,7.01,115,148,113,150,300,317,296
97,605347,"López, Jorge",492,19.7,0.25,0.25,0.263,0.5,0.317,0.316,0.267,6,24,91.7,19.7,2345,88.7,89.02,17,54,43,0.29999999999999716,6.24,108,152,122,147,301,327,290
97,647336,"Soroka, Michael",390,24.9,0.4,0.15,0.5,0.55,0.47,0.396,0.304,8,20,85.3,12,2733,83.2,83.1,8,36,61,-0.10000000000000853,6.07,111,151,119,150,306,326,301
97,607455,"Banda, Anthony",160,60.6,0.316,0.158,0.385,0.474,0.415,0.411,0.285,6,19,87.6,0.9,2133,95.3,95.64,11,53,44,0.29999999999999716,6.47,107,144,114,144,305,329,302
96,665152,"Kremer, Dean",1745,5.5,0.25,0.167,0.278,0.417,0.3,0.29,0.229,6,24,81.5,8.5,2658,82.8,82.58,11,45,51,-0.20000000000000284,6.27,108,151,118,146,311,324,294
96,663804,"Kowar, Jackson",236,40.7,0.333,0.067,0.556,0.4,0.414,0.347,0.228,5,15,89.6,18,1996,96.9,96.77,6,33,63,-0.10000000000000853,6.23,110,149,117,148,301,322,291
96,608723,"Voth, Austin",608,15.8,0.276,0.138,0.318,0.414,0.312,0.312,0.274,8,29,89.9,19.7,2768,83.1,83.13,11,55,41,0,6.31,112,151,121,147,308,326,293
96,675540,"Curry, Xzavion",773,12.4,0.259,0.074,0.333,0.333,0.278,0.326,0.276,7,27,88.7,22.9,2492,75.4,75.07,14,57,39,-0.30000000000001137,6.13,115,148,119,149,295,313,292
96,663385,"Smith, Chad",223,43,0.235,0,0.364,0.235,0.283,0.291,0.213,4,17,88.5,10.2,2182,85.2,84.66,15,41,55,-0.5,6,110,146,116,147,300,322,294
96,665622,"Medina, Luis",1036,9.3,0.286,0.048,0.333,0.333,0.307,0.336,0.312,6,21,85.6,1.1,1472,87.4,87.41,7,34,62,0,6.27,115,146,113,152,294,319,300
95,570632,"Ureña, José",363,26.2,0.211,0.158,0.3,0.368,0.307,0.177,0.09,4,19,86.6,22.5,2230,86.8,87.66,12,40,55,0.9000000000000057,6.37,109,151,125,146,302,343,302
95,681867,"Criswell, Cooper",418,22.7,0.316,0.158,0.294,0.474,0.389,0.397,0.299,6,19,87.9,21.2,2413,82.9,84.06,5,34,61,1.1999999999999886,7.01,106,149,116,148,298,328,302
95,683769,"Gaddis, Hunter",495,19.2,0.107,0.214,0.056,0.321,0.227,0.294,0.187,3,28,88.1,23,1984,81.3,82.27,7,44,51,1,6.98,116,146,117,149,295,316,290
95,605463,"Scott, Tayler",189,50.3,0.273,0.136,0.333,0.409,0.297,0.257,0.196,6,22,91.4,20.4,2826,84,83.33,11,44,51,-0.7000000000000028,5.88,108,150,123,149,295,321,288
95,694813,"Stone, Gavin",263,36.1,0.375,0.333,0.364,0.708,0.455,0.45,0.404,9,24,91.7,12.7,1519,85.8,86.3,18,55,40,0.5,6.6,114,149,119,151,299,321,299
95,676760,"Marinaccio, Ron",753,12.6,0.2,0.25,0.2,0.45,0.33,0.319,0.221,4,20,88.6,26.4,2345,81.4,81.69,9,38,57,0.29999999999999716,6.62,110,148,116,148,300,329,284
95,543901,"Weber, Ryan",182,52.2,0.194,0.097,0.2,0.29,0.215,0.301,0.276,6,31,91.3,2,2055,88.2,86.67,4,47,48,-1.5,5.5,114,150,122,152,298,328,290
